tweet_id,text,label
1250928590235078657,"No se incide lo suficiente en los curados : 70.852 personas fuera de peligro , gracias a unos profesionales sanitarios y de servicios que se han enfrentado al virus con la mano atada a la espalda de los recortes , la precariedad y el contagio por la falta de equipos de protección .",1
1260873088192974848,🔵 Nuestra presidenta y portavoz @lsfernandeza ya tiene su mascarilla gratuita de la @ComunidadMadrid 👉 Recuerda : tienes aún 11 días para recogerla 👏 Gracias a Isabel Díaz Ayuso por la iniciativa # AdelanteMadrid ☑ ️1 por vecino ☑ ️En la farmacia ☑ ️Con tarjeta sanitaria o DNI https://t.co/EG599FcUfJ,1
1254142186158993408,"Sigamos luchando junto a @AAFANI_Arg por frenar la pandemia del maltrato infantil En el # diadelaninez Necesitamos acciones urgentes para aplanar la curva de la # AlienaciónParental una de las peores formas de maltrato , que solo ha conseguido destruir # LaFamilia @CeltiusAbogados https://t.co/5hnIbVLz2N",0
1260310749500657665,"O sea , la presidenta de la CAM pilla el Covid19 , se muda a un aparthotel para pasar la cuarentena sin causar trastornos , lo paga ella ... y la izda política y mediática monta un pollo tremendo . Ni que se hubiera comprado un chalé en Galapagar con un préstamo del banco del partido .",1
1260439314766483458,Bad Gyal está haciendo un directo con el Sindicato Popular de Vendedores Ambulantes de Barcelona . Para dar voz al testimonio sobre cómo están viviendo la crisis del coronavirus las personas sin papeles . https://t.co/7zTNPYA0dh,1
1271743260168462337,"Luego tiene que leer una , que si no hay temporer@s es por la "" paguita "" ... Que hostia tienen ....",1
1273578990331203584,"Esto sería un bombazo informativo en cualquier otro país . Pero aquí , la jefa del Servicio Federal de Sanidad que ha dado la cifra no ha explicado cómo es que han aumentado en casi 400 los sanitarios fallecidos . Las autoridades rusas no suelen dar explicaciones a la ciudadanía https://t.co/63MeUVrQ80",1
1274449540263919616,"Mi hija médico , trabajando durante unos meses en urgencias y mi sobrina enfermera , a día de hoy , todavía trabajando duro contra el # COVID19 y sin apenas protección , pero para esto 👇 sí hay dinero o partidas o lo que sea ? ? # Correos ? https://t.co/yzMaWSuV3Z",1
1275713387457138689,👨 🏻‍ 💻 | Mañueco recuerda que el principal problema de los Ertes es que el Gobierno aún no ha decidido su ampliación en los sectores más afectados por la pandemia . @alferma1 https://t.co/GrmunTAjn0,1
1243216158398066689,"Después de 12 horas de guardia . Sales con la sensación de impotencia total . Dejas a tus compañeros al frente del # COVID2019 sin medios , no queremos aplausos . Queremos material sanitario para paliar el # COVID19 No , nos creemos cuando nos dicen que llegará . Llega lo privado ! https://t.co/p1BIIJ1FW4",1
1251425884009005056,Coordinadora TPA denuncia que empresas portuarias ocultan positivos por coronavirus de sus trabajadores https://t.co/szkDoxohrR,1
1253367058252865537,"A ver si lo entiendo , Después de haber acusado al Gobierno de manipular y ocultar el número real de fallecidos por la Pandemia , ahora resulta que que era el PP quien ocultaba estos datos y mandaba datos falsos al Gobierno para luego acusarle , ¿ Es eso ? 🤔 # FelizJueves https://t.co/nWPF3ZG0mG",0
1244953254905155584,Muere una niña de 12 años por coronavirus en Bélgica https://t.co/bNolyEru6r,0
1262718578295529472,No te pierdas la sesión de actualización mañana 20 . 05 a las 18.00 hs en https://t.co/EHiYn6RbAw Actualización en alertas farmacológicas en tiempos de COVID19 . Con el Dr. @DanielReyAldanaDr . Dr. @SergioCinza y @vic_pallares # SEMERGENGalWebinar # CátedraUSCSEMERGEN # iSGLT2 # IECAs https://t.co/8gQUl6IfW2,1
1245819202243571714,"Qué bofetada a Bogotá que en emergencia social por # coronavirus cuando necesitamos más recursos para ayudar a los ciudadanos , el concejo gaste dos mil seiscientos millones de pesos en contratar 39 camionetas blindadas , cuando mayoría de concejales no tiene problemas de seguridad . https://t.co/aYbMi1mV9J",1
1247161354643025920,"Y sale Illa a decir que “ gracias al Gobierno ” todo va bien . No solo son incompetentes : son mala gente . ¿ Pretenden que les aplaudamos por no haber prevenido , haber provocado este confinamiento , por millones de parados , por el hundimiento de la economía ? No tienen vergüenza .",0
1255832901826023424,Nuevo documento SEUS sobre Recomendaciones para la exploración de pacientes no sospechosos de infección en el contexto de pandemia # Covid_19 https://t.co/H1urDZPnYn https://t.co/oVUOGQ2sQ5,0
1246166923257303040,"@catachoquera @MiguelGarcaNava @policia ¿ si digo que voy a misa me puedo saltar la cuarentena ? . o es a discrección del que me pille . el virus no se cura paseando muñecos , ni rezando ... se cura con la pasta que esta gentuza deja de pagar .",0
1252046808802615301,Apercibe Gobernación a TV Azteca por llamar a desacatar indicaciones de Salud sobre la pandemia Covid-19 https://t.co/cU6JnMsjE4 https://t.co/8BAWXFAZrz,0
1254020601703993345,🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 🤣 ¡ No me lo puedo “ DECREER ” ! 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂,0
1273385238450728960,El PSOE pide en Andalucía que los sanitarios cobren una compensación del 20% de su sueldo por su esfuerzo durante la epidemia . Una propuesta que hizo VOX en marzo y que rechazan aplicarlo en toda España cuando podrían hacerlo con un real decreto mañana mismo . https://t.co/9SQOUXtDkJ,1
1244023675290030080,"Pues mi pareja , médico trabajando en IFEMA , ha dado positivo en coronavirus . Afortunadamente está bien , pero ahora se va a tener que pasar bastantes días en casa hasta que pueda volver a atender a gente que lo necesita . Todo por falta de material . Esto es una vergüenza .",1
1249380745837268994,# Miño activa una serie de medidas para el comercio y la hostelería para salir de la crisis del # COVID19 # Miñoéfuturo https://t.co/QNEfNgFrpv vía @idealgallego,0
1246283515857195009,En la noche de hoy se continúa con las medidas de prevención del covid 19.En nuestro departamento Famatina Seretaria de Agricultura . Comite de emergencia famatina . Gobierno de la Rioja . Gob. Ricardo Quintela https://t.co/Ej2cv7HfqP,1
1265323508709634048,"La subida salarial a Policía y Guardia Civil ( 247 millones ) entra de pronto y con calzador en una disposición adicional del "" Real Decreto sobre medidas en materia agraria , científica , económica , de empleo y Seguridad Social "" por el virus . No es serio . https://t.co/p4YMlgSLC3 https://t.co/nGIAybpJpS",1
1251134354253910016,"A medida que se va investigando sobre el # COVID-19 , los expertos siguen identificando más # síntomas relacionados con el virus . Estos son algunos de los más recientes . https://t.co/2zLWjIVEHf",0
1274542786038181888,"El mayor foco de contagio de covid-19 detectado hasta ahora en Marruecos se ha registrado en dos plantas de tratamiento de fruta de empresas españolas . En total hay 560 infectados , en su mayoría mujeres temporeras https://t.co/CGzuWzaijw",1
1256519782180032512,2 de mayo de 2020 . Datos COVID19-España . 1.- Españoles muertos = Más de 25.000 . 2.- Dimisiones de políticos = 0 . 3.- Ceses a políticos = 0 # NoLoVaisABlanquear https://t.co/os5aWBQ1om,1
1255180314361638912,"Alerta : en medio del confinamiento por la pandemia de # COVID19 , la UE concluye la negociación del tratado neoliberal con México que busca : 🏭 más megaproyectos 🛢 ️extraer más petróleo 🚑 aumentar las privatizaciones 🚜 destruir la soberanía alimentaria ⚖ ️más abusos corporativos https://t.co/63bOhRepz8",0
1254396873206632456,@Alvisepf @anadebande @sanchezcastejon El día 2 de mayo los adultos podremos salir a la calle . Propongo vestir con camiseta o jersey negro en señal de respeto a las 23.000 víctimas del coronavirus,0
1247032233229238273,"Como iban a desaprovechar algunos la ocasion de hacer caja y de opacar la tragedia y nuestros muertos : RTVE estrena el martes 1 COMEDIA , repito COMEDIA en prime time sobre # coronavirus . # diariosdelacuarentena ¿ Es una buena idea ? ⁦@carlosbardem⁩ encabeza el reparto # COVID2019",0
1246916512298020864,"Boris Johnson , ingresado en un hospital por Coronavirus tras 10 días en los que no le remitían los síntomas . Me imagino a los médicos diciéndole : "" ánimo , lo importante es la economía """,1
1255575140341026816,"La vitamina del sol a cucharadas gracias a las semillas # Linwoods con lino , bacterias y vitamina D para ayudar a las carencias de la toma directo de la luz solar debido al # confinamiento https://t.co/Uv40BkWvCn Linwoods Healthfoods @LinwoodsFoods https://t.co/7xf6shOQGV",0
1284943021369368582,@valenciareiki @jorge88b La Covid no existe ? Retrasados mentales ? Jamás un maestro reiki hablaría asi . Eres un farsante .,1
1289114501850238978,"No hubo expertos . Todo lo decidieron un Presidente del Gobierno que falsificó su tesis , un licenciado en filosofía al que explicaron con dibujos en marzo qué era un virus , y un médico que no hizo la especialidad .",1
1244692906209955848,Según este estudio de Imperial College ( via @bidatzi ) las medidas de confinamiento en España han salvado ya 16.000 vidas . https://t.co/beczugD7cx Es duro . Pero lo que hacemos está salvando gente .,0
1285138975615864832,"Madrid y Cataluña , las comunidades que albergan las dos ciudades más grandes de España , no están contratando rastreadores , la única manera de controlar la pandemia , y nos ponen en peligro a todos . Es muy sencillo : están jugando con nuestra salud . https://t.co/gi3KQxai94",1
1250202489909121024,"A ver cómo os lo digo . No-se-pueden-suspender-los-derechos-civiles-de-forma-indefinida . Si el gobierno no tiene ningún plan a estas alturas , más que el confinamiento , debe dimitir en pleno . Ni pactos , ni pactas , ni leches .",0
1252684959493566465,"Celebramos como nunca cada hora que conseguimos dejar "" En espera "" un respirador artificial , porque eso quiere decir que estamos una hora más cerca del final de todo esto . # COVID19 https://t.co/eh2xXlNpFv",0
1246012366812258304,🔴 Porque Alemania con casi 100.000 contagiados MIENTE AL RESTO DEL MUNDO en su conteo de fallecimientos ? De verdad creen que con ese n° de casos nos vamos a tragar que no lleguen a 900 muertos ? # Alemania : campeones en manipulación # COVID19,0
1246952180722143234,"EEUU busca prohibir la exportación de suministros médicos cruciales , roba mascarillas en aeropuertos y puertos extranjeros , mantiene bloqueos económicos , amenaza por todos las flancos a Venezuela . El # Covid_19 además de muchas novedades confirmó lo que se sabía sobre EEUU # 5Abr",0
1242604595463032832,@DomingoDguez @CSurNoticias El alcalde de Nerva solicita intervención UME para desinfectar geriátrico tras positivo por # coronavirus y pide a autoridades sanitarias que realice test a todos los empleados . @AytoNerva @SubGobHuelva @UMEgob @saludand @AGSNorteHuelva https://t.co/mTYVEvvHSR,1
1268484514067746823,"Ante la maniobra de lavado de cara del # BorbonInútil los santarios tenemos un arma : la democracia . Los colegios profesionales deben llamar a los colegiados a votar si se acepta este "" premio "" o no . Basta de tomarnos el pelo . Que devuelvan lo robado . # NoQuieroPremiosDeLadrones",1
1263586819192446984,"Doy fe que en esa calle Larios ha habido manis por la Sanidad , precariedad , pensiones , hepatitis C , recortes ... y había mas policías que manifestantes . La mitad de estos parados y obreros solo salen cuando tenemos pandemia y pueden subir la curva . Quien está detrás de esto ? https://t.co/SL17sPSQVe",1
1247842463315869696,Lista de fuentes fiables sobre el nuevo # coronavirus de la @aecomcientifica https://t.co/CvYBLP4soS,0
1255288427421020165,"# Espectáculos : "" Ilse y Mimi "" ofrecerán un concierto virtual este sábado 2 de mayo a las 20:00 horas para recaudar fondos para ayudar al personal sanitario que está trabajando atendiendo los casos de Covid-19 en México . https://t.co/bdgLsd045f",1
1247586678023376896,"La OMS , impresionada por la actuación de España en el combate contra el coronavirus , La Vanguardia / EFE https://t.co/NKTbVH2u4 T",0
1244327883864145920,"BUENAS NOTICIAS RELATIVO A LA # COVID19 EN # ASTURIAS La UCI de @HUCA_Asturias ha dado el alta hoy al segundo paciente positivo de # COVID19 , un varón de 48 años que seguirá su recuperación en planta . ¡ Enhorabuena ! 💙 https://t.co/H1gKnCksJW",0
1247850617101524992,"Una diputada de Vox y doctora en Medicina se ofrece voluntaria para ayudar en el IFEMA . Se llama Gádor Joya y , por cierto , alertó sobre esta epidemia en la Asamblea de Madrid el 6 de febrero . Y algunos aún dicen que nadie podía prever esto antes del 8 M ... https://t.co/gnNT7OjnhF",1
1251203250713497602,"En # FFPaciente compartimos historias de personas que conviven con enfermedades crónicas durante el confinamiento por el # coronavirus Esta semana⤵️ @adriansarriac , con Síndrome de Intestino Irritable y asma @Nerea_mine , con enfermedad mitocondrial 👉 https://t.co/NiNsDbD332 https://t.co/7mM0ve7cbS",0
1242399976644325376,"Cerramos nuestra querida Radio 😢 Nuestros colaboradores y conductores ¡ Se quedan en casa ! Desde mañana todos los programas de Radio Hoy se harán vía remoto X Skype . Seguimos al aire con el compromiso de siempre , nosotros apoyamos el # QuedateEnCasa # covıd19 # Coronavirus # RadioHoy https://t.co/Q81BBYpbdM",1
1274589692084785152,"https://t.co/o5Qya3AMyI PERO QUE COJONES ME ESTAIS CONTANDO SI VIVO EN UN PUEBLO DE ALLER Y SALIMOS LO JUSTO A LA CALLE PORQUE HAY MAS GENTE SIN MASCARILLAS QUE CON ELLAS Y NADIE SE CORTA DE SALUDARSE O BESARSE , AQUÍ NO APRENDIERON NADA , NO HAY NI POLICIA QUE PONGA MULTAS",1
1253191060479717377,"A quienes padecéis , sufrís o ayudáis a superar el COVID-19 @ElisaZamora @JazzMadridClub @AjedrezSergi @Monica_Ruiz_ABA @PazCrespodelCa2 @AnaClaraBelio @lokopeda @lolaoltra @Tereta_1 @jnavidadc @carsonescritora @Rs104Rs @pilar_diz @Mrs__Lawyer @PsyForensic https://t.co/oxZ4cpqR5k",0
1263949547287580672,"“ Agentes sociales denuncian urbanismo a la carta y cultura del ladrillazo en Andalucía con la nueva ley del suelo de PP y Cs , que también necesita los votos de Vox ” # COVID19 https://t.co/QSSkQDiZ2b",1
1245560867086876673,"🇨 🇳 | URGENTE - CORONAVIRUS : La ciudad china de Shenzhen ha aprobado una ley que prohíbe por completo toda la carne de perros y gatos , además de otras formas de vida silvestre más exótica , cuya venta ha sido prohibida en una nueva regulación nacional en China .",0
1253622450115485697,( SETH ) Recomendaciones de tromboprofilaxis y tratamiento antitrombótico en pacientes con COVID-19 https://t.co/j6sbI2ZbVV @Sefap_FAP https://t.co/567DnPvwh9,0
1246167388825026560,102 trabajadores de Metro están contagiados de coronavirus y más de 800 están aislados o de baja # Madrid # Metro # CoronavirusMadrid # COVID19 # GM https://t.co/pE1BmPfibJ,1
1250342235771506689,@areanc @R_Gamez A lo mejor llevan unas cuantas horas pastoreando anormales y te toca a ti cuando pierden la paciencia . Una vez antes pandemia me paro un control guardia civil . Si abro la boca y discuto que puedan hacerlo pierdo más tiempo que me revisen el coche . La edad te hace practico,1
1263953184747327490,La Guardia Civil implica a Fernando Simón en la investigación penal del 8-M : tenía datos que confirmaban la gravedad de la crisis . Entre todos ❌ # COVIDー19 ❌ 😷 😡 https://t.co/OyNvubEvFL,1
1248520591071567872,"Webinar : Municipios Frente al COVID-19 vía @kuorumorg 15 de abril a las 17h Con @nuevadmon ( Ayto . Alzira ) , José Fernández ( Ayto . Madrid ) y Nacho Santillana ( Ayto . Barcelona ) . Modera @nachocorredor # municipiosCOVID19 # COVID19 https://t.co/43Y7XIFlM6",0
1264250903407837185,"@vayajabon @Ortega_Smith @Yolanda_Diaz _ @gomezdcelis Gracias al personal sanitario que se está dejándose la piel , como para que el "" personal Irresponsable "" salga a manifestarse en esta fase . Por cierto , queda claro que sólo rezando uno no se cura , que ha ido a un hospital y no a la iglesia . https://t.co/8ZYyjarFdI",1
1261319370011262984,"Hasta dónde llegará el cinismo de éstos mayorales del siglo XXI , es que la vergüenza se ha diluido con la lejía y desinfectantes contra el virus ?",1
1252889884852977665,"Cuando algunos miran el dedo , otros señalan la enorme luna que tenemos delante y que hemos tenido delante durante décadas . Aquí una reflexión de lo que vendrá .",0
1252975364772634625,"Escucho a Pedro Sánchez decir que "" tiende la mano a las comunidades autónomas donde no gobierna "" para llegar a acuerdos , mientras la portavoz del PSOE , Adriana Lastra , ataca con datos de "" tasa de letalidad "" # COVID19 a la comunidad donde no gobiernan . ¿ En qué quedamos? 🤷 ‍ ♂ ️ 🤦 ‍ ♂ ️ https://t.co/7HoFutDidl",1
1251459210698776579,"No hay que usar crespones negros porque el mejor homenaje es trabajar contra el virus , pero luchar contra el machismo sí era poner un lazo morado durante una semana en TVE antes del 8M. https://t.co/br0uOOX3y1",0
1268470004074393601,"CICAE propone que se celebre en los colegios para minimizar el riesgo de contagio y que los alumnos estén en grupos más reducidos . Además , cada año , al finalizar los exámenes , se organizan macrofiestas , donde se concentran miles de jóvenes https://t.co/TwDcujm4yX @el_pais",1
1252189897806446592,"Los virus no tenemos sentimientos , como algunos medios de comunicación .",0
1256179515635781632,La vacuna del Covid-19 necesitará la capacidad de los cuatro grandes fabricantes https://t.co/vntd41cl28 vía @CincoDiascom @SanofiES @pfizer_spain @GSK_ES @MSDEspana,0
1262325047018086400,"@pfrancoCLM , consejera de @EconomiaCLM ; Mar García Baquero , de @GarciaBaquero ; y Rafael Merinero de @WitzenmannGroup nos cuentan en # APDlive cómo va a hacer frente el Gobierno a las consecuencias de la pandemia",1
1243859917049663488,"# Covid19 Últimos datos Sábado 28 de Marzo , 11:52 hs . https://t.co/SkmvY2OfFa",0
1250155995852046339,Samuel L. Jackson ( @majenner ) pilla a un vecino saltándose el confinamiento ... ⚠ ️ 🔞 # YoMeQuedoEnCasa # JoEmQuedoACasa https://t.co/xj9FSToBVZ,0
1244704418953658369,Los que le echan la culpa al 8 m del CoronaVirus https://t.co/sFyYGPUTti,0
1246383576393842689,📽 VÍDEO | La emocionante despedida de la primera paciente que recibe el alta en el Hospital de Montilla tras superar el # coronavirus https://t.co/7Gzfu46U7s,0
1243470018945392640,@Kemasda23 @febrero194 NO EXISTE EL PERDÓN PARA LOS POLÍTICOS CRIMINALES Y LADRONES . TODO CAE ... https://t.co/K8nvZREN0x # GobiernoCriminal # NoComunistas # NoFeminazis # NoMusulmanes # Coronavirus,1
1249644589100736512,"@guardiacivil Pues recemos para que el operario de Protección Civil no tenga coronavirus , porque sin guantes lo que hará es contagiar a todo el mundo",1
1249242819769913350,Seguimos tomando nota ! ! El enemigo es solo el virus ? ? Sánchez prohíbe misas en Granada pero autoriza desplazamientos para el Ramadán # GobiernoDimision # covid19ESP https://t.co/sTYNgLPiNp,0
1278061870059061248,"Lo bueno también se difunde , felicito al @SRIoficialEc como coordina el distanciamiento y todas las medidas de bioseguridad , mucho orden , cautela , seguridad , personal por todos lados coordinando y haciendo respetar el distanciamiento , limpian y desinfectan todo a cada segundo . https://t.co/sXlkU5lfBr",1
1257301609643675648,"Que no hos engañen con la frase de "" el coronavirus no va a perjudicar al alumno "" . Las asignaturas continuas implican que si apruebas el último trimestre apruebas en la global , pues en este caso han quitado esa oportunidad . Pero tranquilos que no va ha perjudicar al alumno .",1
1253614618670436353,Esto ha ocurrido . No es broma . Donald Trump ha propuesto inyectar desinfectante para limpiar los pulmones o luz del sol como tratamientos para el coronavirus ¿ No hay impeachment para dementes ? https://t.co/vRrIOV3yrJ,0
1243218083864621056,Interesante artículo sobre el impacto de esta pandemia en los mercados del reciclaje y empresas del sector https://t.co/bRA6F0eNmp,0
